timestamp,open,high,low,close,volume
2025-06-24 09:20:00,1581.5,1582.4,1580.5,1581.3,5769533
2025-06-24 09:25:00,1581.2,1581.5,1580.1,1581.5,5834263
2025-06-24 09:30:00,1582.2,1583.2,1579.2,1579.5,6230577
2025-06-24 09:35:00,1579.1,1582.6,1578.6,1582.5,6574228
2025-06-24 09:40:00,1582.6,1582.6,1580.4,1582.6,6874989
2025-06-24 09:45:00,1582.5,1584.1,1581.7,1584.1,7254467
2025-06-24 09:50:00,1584.0,1584.2,1580.2,1580.6,7755973
2025-06-24 09:55:00,1581.0,1581.3,1577.4,1579.6,8082612
2025-06-25 03:45:00,1590.0,1593.2,1585.1,1588.5,405037
2025-06-25 03:50:00,1588.4,1594.5,1587.5,1591.7,534887
2025-06-25 03:55:00,1591.5,1592.7,1590.5,1590.9,595508
2025-06-25 04:00:00,1590.7,1595.9,1590.7,1593.8,699260
2025-06-25 04:05:00,1593.5,1595.0,1593.1,1593.7,740670
2025-06-25 04:10:00,1594.0,1596.9,1593.5,1596.9,796226
2025-06-25 04:15:00,1596.5,1598.6,1595.6,1598.6,868217
2025-06-25 04:20:00,1598.4,1601.9,1598.0,1600.3,1015082
2025-06-25 04:25:00,1600.5,1603.6,1600.1,1603.5,1122164
2025-06-25 04:30:00,1603.3,1604.0,1600.7,1601.6,1231710
2025-06-25 04:35:00,1601.5,1604.4,1601.5,1602.6,1348975
2025-06-25 04:40:00,1602.5,1603.0,1596.8,1596.8,1448693
2025-06-25 04:45:00,1597.0,1600.5,1596.2,1599.7,1511992
2025-06-25 04:50:00,1599.6,1599.9,1598.4,1599.3,1552382
2025-06-25 04:55:00,1598.6,1599.1,1595.2,1597.1,1632796
2025-06-25 05:00:00,1597.3,1599.5,1596.7,1599.0,1673640
2025-06-25 05:05:00,1598.4,1600.0,1598.4,1599.7,1708023
2025-06-25 05:10:00,1599.4,1599.8,1596.7,1597.3,1747875
2025-06-25 05:15:00,1596.9,1599.0,1595.5,1598.0,1800395
2025-06-25 05:20:00,1597.6,1600.8,1597.6,1600.5,1847625
2025-06-25 05:25:00,1600.6,1600.8,1599.2,1600.3,1914579
2025-06-25 05:30:00,1600.1,1600.4,1599.3,1599.9,2024171
2025-06-25 05:35:00,1600.0,1602.0,1599.6,1601.7,2111904
2025-06-25 05:40:00,1602.0,1603.8,1601.7,1602.7,2169675
2025-06-25 05:45:00,1603.0,1604.4,1602.4,1604.0,2306129
