timestamp,timestamp,open,high,low,close,volume
6:30:00 PM,2/19/2025,2239.1,2257.1,2231.05,2249.05,637444
6:30:00 PM,2/20/2025,2249.05,2265.8,2237,2257.6,755633
6:30:00 PM,2/23/2025,2245.9,2259,2241,2246.2,765060
6:30:00 PM,2/24/2025,2246.2,2257.1,2217.7,2224.75,947724
6:30:00 PM,2/26/2025,2214,2228.4,2198,2213.65,1027196
6:30:00 PM,2/27/2025,2210,2211.35,2175.8,2179.75,1701193
6:30:00 PM,3/2/2025,2179.75,2193.35,2129,2166.4,959075
6:30:00 PM,3/3/2025,2154.05,2159.85,2124.75,2132.1,2181015
6:30:00 PM,3/4/2025,2132,2182.8,2124.75,2164.15,1535212
6:30:00 PM,3/5/2025,2189.85,2275,2183.1,2267.7,1985096
6:30:00 PM,3/6/2025,2267.7,2277.95,2248,2270,921429
6:30:00 PM,3/9/2025,2270,2293,2261.85,2278.6,1072395
6:30:00 PM,3/10/2025,2274,2290.9,2257.9,2287.4,601228
6:30:00 PM,3/11/2025,2287.4,2295.95,2247,2251.3,749232
6:30:00 PM,3/12/2025,2255.25,2257.2,2222.5,2231.3,747500
6:30:00 PM,3/16/2025,2205,2239.25,2196.05,2219.55,838016
6:30:00 PM,3/17/2025,2230.65,2290,2222.75,2273.95,816364
6:30:00 PM,3/18/2025,2274,2287.95,2267.85,2280.7,663342
6:30:00 PM,3/19/2025,2290,2307,2268.75,2287.2,1166849
6:30:00 PM,3/20/2025,2291.65,2314.5,2277.85,2300.4,1624115
6:30:00 PM,3/23/2025,2302.4,2330.25,2302.1,2322.5,1100353
6:30:00 PM,3/24/2025,2325,2344.5,2308,2330.75,1828005
6:30:00 PM,3/25/2025,2340,2340.95,2304,2323.15,1934492
6:30:00 PM,3/26/2025,2315,2350.1,2290.5,2338.1,1497869
6:30:00 PM,3/27/2025,2343.95,2364,2325,2340.65,1281871
6:30:00 PM,3/31/2025,2342,2361.7,2305.75,2316,970583
6:30:00 PM,4/1/2025,2328,2328.4,2292.15,2306.65,792695
6:30:00 PM,4/2/2025,2295,2354.9,2289.8,2349.4,608846
6:30:00 PM,4/3/2025,2349.4,2363.95,2302.8,2356.05,1163188
6:30:00 PM,4/6/2025,2190,2354,2190,2341.35,1745827
6:30:00 PM,4/7/2025,2356,2420,2356,2394.2,1876867
6:30:00 PM,4/8/2025,2400,2429.45,2390.9,2411.15,1186947
6:30:00 PM,4/10/2025,2439.5,2448,2380.25,2393.6,968152
6:30:00 PM,4/14/2025,2414.9,2425,2385,2415.7,1141279
6:30:00 PM,4/15/2025,2405.1,2468.5,2403.7,2459.9,1166700
6:30:00 PM,4/16/2025,2459.9,2476.4,2431,2467.9,885842
6:30:00 PM,4/20/2025,2465.9,2470.9,2441,2445,541913
6:30:00 PM,4/21/2025,2445,2450,2413.5,2432,543658
6:30:00 PM,4/22/2025,2437,2456.6,2425.6,2453.1,744696
6:30:00 PM,4/23/2025,2450,2491,2435.9,2464.4,1203452
6:30:00 PM,4/24/2025,2464.3,2468.7,2413.7,2431.6,702217
6:30:00 PM,4/27/2025,2419.9,2459.8,2405,2452.2,554922
6:30:00 PM,4/28/2025,2460,2472,2441.6,2451.1,1235066
6:30:00 PM,4/29/2025,2450,2462.2,2401.5,2425.7,1479678
6:30:00 PM,5/1/2025,2425,2444.9,2398,2409.8,928084
6:30:00 PM,5/4/2025,2423.1,2475,2423.1,2436.9,1229593
6:30:00 PM,5/5/2025,2442,2449.9,2391.1,2418,702819
6:30:00 PM,5/6/2025,2388,2405.7,2318.5,2334.1,1711760
6:30:00 PM,5/7/2025,2322,2349.1,2293.5,2302.6,2292261
6:30:00 PM,5/8/2025,2246.6,2331.8,2245,2299.6,1503010
6:30:00 PM,5/11/2025,2330,2378.5,2321,2356.4,940135
6:30:00 PM,5/12/2025,2354,2358,2315.1,2324.6,1220489
6:30:00 PM,5/13/2025,2319,2319,2277.1,2282.3,1549845
6:30:00 PM,5/14/2025,2285,2335.5,2268,2329.9,1675016
6:30:00 PM,5/15/2025,2333.9,2355,2315,2353.6,785113
6:30:00 PM,5/18/2025,2353.6,2378.9,2326.6,2331.4,552961
6:30:00 PM,5/19/2025,2347.5,2347.7,2291.4,2295.6,1095846
6:30:00 PM,5/20/2025,2296,2316.2,2290,2312.4,469330
6:30:00 PM,5/21/2025,2309.2,2310,2283.1,2299.2,916504
6:30:00 PM,5/22/2025,2301.8,2329,2295,2315.5,458035
6:30:00 PM,5/25/2025,2316,2338,2302.8,2327.2,1258062
6:30:00 PM,5/26/2025,2313.1,2351.6,2301.1,2327.6,2485428
6:30:00 PM,5/27/2025,2327.6,2333,2300.3,2303.2,774808
6:30:00 PM,5/28/2025,2303.2,2309,2286.5,2294.3,1414643
6:30:00 PM,5/29/2025,2296.5,2304,2255,2259.1,3610474
6:30:00 PM,6/1/2025,2259.1,2272.3,2257.9,2266.7,702789
6:30:00 PM,6/2/2025,2272.6,2287.3,2246.7,2255.7,792587
6:30:00 PM,6/3/2025,2249.5,2261,2240.9,2249,768084
6:30:00 PM,6/4/2025,2251.1,2261,2233,2243.5,996615
6:30:00 PM,6/5/2025,2249.1,2252.6,2239,2245.2,822087
6:30:00 PM,6/8/2025,2240,2255.8,2236,2247.9,1041859
6:30:00 PM,6/9/2025,2240,2240,2215.2,2218.9,1809078
6:30:00 PM,6/10/2025,2209,2225.9,2207.2,2208.8,1431027
6:30:00 PM,6/11/2025,2224,2263,2208.1,2219.4,3417375
6:30:00 PM,6/12/2025,2175,2217.1,2174.8,2214.2,1786808
6:30:00 PM,6/15/2025,2214.2,2250,2209.3,2244.8,1301826
6:30:00 PM,6/16/2025,2231,2281,2227,2264.8,1540986
6:30:00 PM,6/17/2025,2257,2284,2255,2281.4,1131156
6:30:00 PM,6/18/2025,2270,2285,2264,2268,524936
6:30:00 PM,6/19/2025,2267,2289.9,2263,2285.7,1945030
6:30:00 PM,6/22/2025,2261.2,2272.8,2253.9,2264.1,596186
6:30:00 PM,6/23/2025,2305,2309.7,2268.9,2275.3,1044179
6:30:00 PM,6/24/2025,2276.1,2294.3,2275.4,2279.9,807391
6:30:00 PM,6/25/2025,2287,2292.6,2280.2,2289.8,921519
6:30:00 PM,6/26/2025,2283,2364.5,2277.1,2358.7,1555259
6:30:00 PM,6/29/2025,2362,2369.9,2326.1,2341.1,785414
6:30:00 PM,6/30/2025,2380.5,2400,2350.2,2369.5,1232160
6:30:00 PM,7/1/2025,2340,2430,2327,2419.4,1936060
6:30:00 PM,7/2/2025,2428.9,2464.4,2425,2430.9,1547489
3:45:00 AM,7/4/2025,2430.9,2440.8,2412,2421.1,572028
6:30:00 PM,7/9/2024,2900.05,3014.5,2894.35,2996.45,2299950
6:30:00 PM,7/10/2024,2999,3030,2973,3022.05,1968980
6:30:00 PM,7/11/2024,3025,3052,2970.9,2999.15,1879930
6:30:00 PM,7/14/2024,2999,2999,2932.55,2956.5,2425341
6:30:00 PM,7/15/2024,2959,3015.95,2941.5,2974.45,2085611
6:30:00 PM,7/17/2024,2875,2957.9,2842,2931.55,5384611
6:30:00 PM,7/18/2024,2925,2980,2917.25,2946.05,2164746
6:30:00 PM,7/21/2024,2937,2973.35,2917.15,2934.3,1616347
6:30:00 PM,7/22/2024,2934.3,2947.3,2886,2897.1,1906312
6:30:00 PM,7/23/2024,2901,2927,2886.2,2912.8,1476148
6:30:00 PM,7/24/2024,2892.05,2908.7,2885.25,2901.4,1239922
6:30:00 PM,7/25/2024,2902.2,2964.45,2900.7,2950.15,1359780
6:30:00 PM,7/28/2024,2953.05,2965.1,2936,2954.7,854408
6:30:00 PM,7/29/2024,2973.5,3032.8,2970,3005.05,2144591
6:30:00 PM,7/30/2024,3005.05,3098,3005.05,3084.45,3549501
6:30:00 PM,7/31/2024,3088,3128.95,3062.8,3099.35,1675122
6:30:00 PM,8/1/2024,3070,3129.05,3060,3106.7,1348780
6:30:00 PM,8/4/2024,3069.95,3145,3055.3,3093.4,2019141
6:30:00 PM,8/5/2024,3101.7,3135,3086.05,3101.75,885743
6:30:00 PM,8/6/2024,3101.75,3118.5,3060.05,3101.45,1907105
6:30:00 PM,8/7/2024,3080,3089.7,2990.4,3005.4,1280109
6:30:00 PM,8/8/2024,3039,3052.75,2966,3040.6,1665414
6:30:00 PM,8/11/2024,3020,3084,3003.7,3053.2,1736881
6:30:00 PM,8/12/2024,3054.9,3059.8,3013,3023.55,502260
6:30:00 PM,8/13/2024,3034.8,3034.8,2994.05,3025.85,454671
6:30:00 PM,8/15/2024,3054,3054,3003,3048.15,514229
6:30:00 PM,8/18/2024,3053.95,3087.85,3038.35,3076.3,542858
6:30:00 PM,8/19/2024,3096,3106.35,3078,3103.2,668282
6:30:00 PM,8/20/2024,3101,3170.6,3084.05,3151.55,1186536
6:30:00 PM,8/21/2024,3167,3198.65,3156.05,3186.6,1540888
6:30:00 PM,8/22/2024,3190,3198.6,3148.75,3154.65,779284
6:30:00 PM,8/25/2024,3155,3177.45,3141.5,3171.35,472874
6:30:00 PM,8/26/2024,3154,3203.65,3150,3166.2,1003501
6:30:00 PM,8/27/2024,3152.95,3165.5,3118.8,3125.5,538366
6:30:00 PM,8/28/2024,3125.5,3143.95,3092.7,3115.85,849866
6:30:00 PM,8/29/2024,3130.05,3166.75,3110.7,3126.8,1567031
6:30:00 PM,9/1/2024,3148,3184,3139.6,3150.95,702358
6:30:00 PM,9/2/2024,3164.95,3174.55,3147.5,3154.85,577471
6:30:00 PM,9/3/2024,3155.5,3252,3155.5,3231.65,2379110
6:30:00 PM,9/4/2024,3240,3257,3217,3238.25,1482119
6:30:00 PM,9/5/2024,3238,3285.9,3225.35,3273.7,2131256
6:30:00 PM,9/8/2024,3273.7,3314,3258,3280.75,1272289
6:30:00 PM,9/9/2024,3290,3310,3270.9,3295.05,928920
6:30:00 PM,9/10/2024,3315,3382.95,3315,3367.45,2561892
6:30:00 PM,9/11/2024,3370,3393,3340.3,3383.25,1643536
6:30:00 PM,9/12/2024,3355.55,3369.7,3320.9,3358.05,1029400
6:30:00 PM,9/15/2024,3360,3394.9,3330.6,3335.8,1019280
6:30:00 PM,9/16/2024,3335.8,3349.9,3301.8,3312.8,586834
6:30:00 PM,9/17/2024,3312.8,3324.85,3251.55,3274.65,410510
6:30:00 PM,9/18/2024,3294,3320,3275,3293.85,963456
6:30:00 PM,9/19/2024,3304,3324.8,3266.05,3306.95,1504277
6:30:00 PM,9/22/2024,3316.95,3324.9,3273.2,3277.45,522775
6:30:00 PM,9/23/2024,3277.45,3297.75,3241.1,3248.4,1057933
6:30:00 PM,9/24/2024,3252,3252,3206.75,3244.75,740636
6:30:00 PM,9/25/2024,3250,3285.85,3227.1,3277.05,951080
6:30:00 PM,9/26/2024,3290.95,3337.95,3277.05,3310.75,1315996
6:30:00 PM,9/29/2024,3310.75,3358,3305.15,3329.1,1088162
6:30:00 PM,9/30/2024,3317,3328.95,3244.05,3277.35,968660
6:30:00 PM,10/2/2024,3192.3,3225.9,3126.5,3149.3,1741363
6:30:00 PM,10/3/2024,3135,3156.75,3054.55,3072.5,1551818
6:30:00 PM,10/6/2024,3075,3098.55,3038,3062.25,909812
6:30:00 PM,10/7/2024,3058,3099,3045.65,3088.05,817718
6:30:00 PM,10/8/2024,3095.55,3146.7,3071.75,3078.85,1225598
6:30:00 PM,10/9/2024,3090.05,3095,3043,3059.1,1161933
6:30:00 PM,10/10/2024,3059.2,3064,3026,3037.2,976017
6:30:00 PM,10/13/2024,3037,3055,3017.2,3039.15,716011
6:30:00 PM,10/14/2024,3075,3096.8,3047.65,3067.1,1242322
6:30:00 PM,10/15/2024,3088,3103.55,3066.1,3082.1,764001
6:30:00 PM,10/16/2024,3082.9,3085,3037,3055.85,674481
6:30:00 PM,10/17/2024,3057,3069,2980.6,2992.15,899318
6:30:00 PM,10/20/2024,3007.05,3057,3000.55,3049.2,806970
6:30:00 PM,10/21/2024,3054,3057.95,2995.25,3006.85,541838
6:30:00 PM,10/22/2024,2999.95,3026.5,2972.05,2989.7,624689
6:30:00 PM,10/23/2024,2989.7,3002.3,2951,2972,571259
6:30:00 PM,10/24/2024,2975.5,3015.55,2952,2958,1047769
6:30:00 PM,10/27/2024,2987.9,3021.7,2963.05,3001.85,504961
6:30:00 PM,10/28/2024,3020,3028,2941.1,2992.85,613459
6:30:00 PM,10/29/2024,3006,3006,2963.55,2996.65,812725
6:30:00 PM,10/30/2024,2994.2,2996.5,2919,2935.65,1031171
6:30:00 PM,10/31/2024,2958,2965.75,2930,2939.85,112249
6:30:00 PM,11/3/2024,2962.15,2962.15,2885.5,2915.3,1146008
6:30:00 PM,11/4/2024,2895,2918.8,2872.7,2887.3,935516
6:30:00 PM,11/5/2024,2890.5,2907.85,2860,2897.3,1817087
6:30:00 PM,11/6/2024,2900,2904.95,2825,2842.85,1112515
6:30:00 PM,11/7/2024,2842.85,2847,2762.4,2769.45,2060486
6:30:00 PM,11/10/2024,2565.05,2598.75,2506,2543.1,8855022
6:30:00 PM,11/11/2024,2535,2535,2470,2474.85,3445983
6:30:00 PM,11/12/2024,2470,2498,2451.1,2470.5,1803849
6:30:00 PM,11/13/2024,2482.8,2501.75,2466.2,2483.15,1206975
6:30:00 PM,11/17/2024,2520,2520,2470.8,2483.7,945477
6:30:00 PM,11/18/2024,2488,2503.2,2472.35,2483.7,941558
6:30:00 PM,11/20/2024,2454.7,2465.95,2425,2428.15,1377624
6:30:00 PM,11/21/2024,2430,2493.95,2422.95,2472.2,3805854
6:30:00 PM,11/24/2024,2505,2507.95,2450.05,2459.7,1857124
6:30:00 PM,11/25/2024,2459.9,2518,2457.6,2505,1152258
6:30:00 PM,11/26/2024,2517.5,2517.65,2480,2491.9,864733
6:30:00 PM,11/27/2024,2500,2506,2453.3,2458.05,1506233
6:30:00 PM,11/28/2024,2458.05,2491.5,2455.05,2479.6,1030935
6:30:00 PM,12/1/2024,2479.6,2486,2461.35,2479.05,914674
6:30:00 PM,12/2/2024,2494,2494,2463.5,2469.4,1344774
6:30:00 PM,12/3/2024,2478.9,2479.1,2453.2,2459.45,1005016
6:30:00 PM,12/4/2024,2465,2466.9,2423.9,2452.2,3190866
6:30:00 PM,12/5/2024,2468,2468,2427,2429.7,1736042
6:30:00 PM,12/8/2024,2438.15,2439,2387,2391.85,2301291
6:30:00 PM,12/9/2024,2399.9,2404.65,2385.05,2388.9,1657888
6:30:00 PM,12/10/2024,2399.75,2428,2392.65,2417.3,1337745
6:30:00 PM,12/11/2024,2413,2415,2380.7,2389.55,1089049
6:30:00 PM,12/12/2024,2389.55,2412,2354,2407.65,1150900
6:30:00 PM,12/15/2024,2419.95,2419.95,2386.15,2402.25,987790
6:30:00 PM,12/16/2024,2388,2399.9,2350.5,2356,1258249
6:30:00 PM,12/17/2024,2356.8,2372.7,2341,2345.45,855724
6:30:00 PM,12/18/2024,2325,2325,2265.35,2291.85,2784410
6:30:00 PM,12/19/2024,2297,2318,2276,2282.35,1719699
6:30:00 PM,12/22/2024,2300,2302.55,2266.05,2279.2,855677
6:30:00 PM,12/23/2024,2282.1,2295,2277.15,2284,601634
6:30:00 PM,12/25/2024,2284,2287.45,2256.5,2262.4,1267383
6:30:00 PM,12/26/2024,2270.25,2290.8,2260.05,2271.4,822000
6:30:00 PM,12/29/2024,2280.25,2298.8,2256.8,2288.25,1076978
6:30:00 PM,12/30/2024,2280,2297.65,2273,2281.35,685486
6:30:00 PM,12/31/2024,2280,2323.2,2280,2304.65,1067329
6:30:00 PM,1/1/2025,2314,2347.95,2294,2343.25,1342922
6:30:00 PM,1/2/2025,2344,2348.95,2322.15,2335.95,1355358
6:30:00 PM,1/11/2024,3294.95,3294.95,3244,3277.8,673004
6:30:00 PM,1/14/2024,3282.2,3287.2,3258.6,3273.9,728116
6:30:00 PM,1/15/2024,3274.95,3320,3273.9,3296.9,748215
6:30:00 PM,1/16/2024,3294.1,3304.35,3193.05,3242.3,2239241
6:30:00 PM,1/17/2024,3257.95,3257.95,3048.6,3163.85,1979174
6:30:00 PM,1/18/2024,3177.8,3201.55,3148.6,3165.85,936201
6:30:00 PM,1/19/2024,3179.9,3189.2,3130.35,3138.8,275937
6:30:00 PM,1/22/2024,3087.55,3109,3021.55,3054.7,2365225
6:30:00 PM,1/23/2024,3055,3055,2976.1,2999.45,2665932
6:30:00 PM,1/24/2024,3010.05,3016,2942.3,2949.2,2001961
6:30:00 PM,1/28/2024,2940.05,2988.45,2940.05,2976.05,1862723
6:30:00 PM,1/29/2024,2990,3005,2951.05,2954.1,1273188
6:30:00 PM,1/30/2024,2966,2971.9,2948.05,2957.85,1771244
6:30:00 PM,1/31/2024,2961,2972.85,2919.95,2929.35,3006472
6:30:00 PM,2/1/2024,2950,2962.35,2924.05,2936.3,1881911
6:30:00 PM,2/4/2024,2950,2965,2912,2917.35,923435
6:30:00 PM,2/5/2024,2931,2947,2902.65,2930.95,1471312
6:30:00 PM,2/6/2024,2957,3002.95,2936.05,2981.15,1134012
6:30:00 PM,2/7/2024,2999.75,2999.75,2919.8,2929.6,1633654
6:30:00 PM,2/8/2024,2930,2959,2910.55,2951.65,1144765
6:30:00 PM,2/11/2024,2951.65,2964.95,2920.05,2953.8,614469
6:30:00 PM,2/12/2024,2964.95,2981.25,2945.7,2971.6,717118
6:30:00 PM,2/13/2024,2969.9,2980.8,2936.05,2976.4,750339
6:30:00 PM,2/14/2024,2980,3024.5,2967.45,3016.55,1068730
6:30:00 PM,2/15/2024,3035,3035,3000,3007.9,1179473
6:30:00 PM,2/18/2024,3007.9,3018.7,2987.5,2998.1,560700
6:30:00 PM,2/19/2024,2998.1,3017.1,2972.1,3011.65,729371
6:30:00 PM,2/20/2024,3012.05,3026.75,2983.5,3001.8,927130
6:30:00 PM,2/21/2024,2983,3027.2,2932.1,3017.4,2615821
6:30:00 PM,2/22/2024,2999,3005,2966.2,2985.95,1650523
6:30:00 PM,2/25/2024,2920,2930,2847.8,2868.45,3524491
6:30:00 PM,2/26/2024,2855,2870,2850.1,2859.55,1296180
6:30:00 PM,2/27/2024,2850.15,2859.4,2785.5,2794.35,2472196
6:30:00 PM,2/28/2024,2785,2838,2776.75,2821.9,2284424
6:30:00 PM,2/29/2024,2832.9,2845.95,2815.05,2831.75,978174
6:30:00 PM,3/1/2024,2840,2862.1,2836.05,2849.8,89988
6:30:00 PM,3/3/2024,2860,2860.95,2828,2831.75,971299
6:30:00 PM,3/4/2024,2834,2834.85,2805,2820.4,736381
6:30:00 PM,3/5/2024,2827.95,2839,2777.75,2827.3,1723066
6:30:00 PM,3/6/2024,2825,2894,2825,2870.55,1564364
6:30:00 PM,3/10/2024,2895.55,2896.55,2853.1,2876.85,866546
6:30:00 PM,3/11/2024,2880,2899.9,2865.45,2876.15,663186
6:30:00 PM,3/12/2024,2878.6,2887.25,2835,2860.15,955841
6:30:00 PM,3/13/2024,2860,2898.05,2841,2892.25,1381741
6:30:00 PM,3/14/2024,2895,2896.95,2850,2867.55,1356226
6:30:00 PM,3/17/2024,2866,2866,2817.25,2846.5,940424
6:30:00 PM,3/18/2024,2840,2840,2801,2815.1,1199135
6:30:00 PM,3/19/2024,2815.1,2837.05,2797.55,2824.9,818910
6:30:00 PM,3/20/2024,2845,2845.4,2806,2821.15,1167680
6:30:00 PM,3/21/2024,2821.15,2855.15,2808,2841.5,1652689
6:30:00 PM,3/25/2024,2820,2844.15,2810,2814.65,1372390
6:30:00 PM,3/26/2024,2817.95,2842.85,2817.7,2830.5,1156231
6:30:00 PM,3/27/2024,2835.05,2868,2819,2846.75,1864623
6:30:00 PM,3/31/2024,2860.95,2886.45,2852.35,2871,558086
6:30:00 PM,4/1/2024,2874.05,2892.4,2856,2874.2,562473
6:30:00 PM,4/2/2024,2845,2884.55,2845,2869.35,816676
6:30:00 PM,4/3/2024,2870,2943.25,2851.25,2918.3,1831347
6:30:00 PM,4/4/2024,2924,2927.75,2880,2883.45,1155672
6:30:00 PM,4/7/2024,2908,2908.95,2873.8,2892,570695
6:30:00 PM,4/8/2024,2893,2916.45,2845,2857.15,1017670
6:30:00 PM,4/9/2024,2883.3,2899.1,2858,2896.75,740495
6:30:00 PM,4/11/2024,2890,2893,2845,2854.5,1766311
6:30:00 PM,4/14/2024,2830.2,2853.5,2812.35,2844.4,884519
6:30:00 PM,4/15/2024,2827.65,2841.45,2820,2830,911249
6:30:00 PM,4/17/2024,2855,2859.2,2800.1,2807.7,1732434
6:30:00 PM,4/18/2024,2790,2822.1,2766.15,2808.55,1337807
6:30:00 PM,4/21/2024,2846.6,2846.6,2814.05,2841.85,676040
6:30:00 PM,4/22/2024,2852,2877.95,2844,2874.9,929062
6:30:00 PM,4/23/2024,2882.95,2883.1,2860,2867.75,718441
6:30:00 PM,4/24/2024,2865,2869.9,2829.05,2861.45,1594152
6:30:00 PM,4/25/2024,2870,2878.2,2837.05,2844.15,625507
6:30:00 PM,4/28/2024,2844.15,2873.95,2839,2868.2,566219
6:30:00 PM,4/29/2024,2855,2912,2855,2875.9,1290649
6:30:00 PM,5/1/2024,2875.1,2988,2875.1,2975.4,2493406
6:30:00 PM,5/2/2024,2983.05,2997,2909.25,2929.75,1594445
6:30:00 PM,5/5/2024,2950,2959,2911.2,2932.15,768806
6:30:00 PM,5/6/2024,2947,2967.95,2904,2913,629534
6:30:00 PM,5/7/2024,2900,2905,2821,2843.3,1652877
6:30:00 PM,5/8/2024,2828,2853.95,2703.8,2710.1,3547959
6:30:00 PM,5/9/2024,2699,2792.6,2670.1,2771.25,2478584
6:30:00 PM,5/12/2024,2771.25,2895,2754.1,2879.25,2748823
6:30:00 PM,5/13/2024,2879,2888,2842,2866.15,999330
6:30:00 PM,5/14/2024,2866.15,2874.25,2806.15,2813.7,1230520
6:30:00 PM,5/15/2024,2821.05,2837.6,2786.55,2814.05,1534319
6:30:00 PM,5/16/2024,2814.6,2838.2,2786.1,2809.9,1325150
6:30:00 PM,5/17/2024,2824,2830,2810.2,2816.35,52260
6:30:00 PM,5/20/2024,2815,2866.95,2801,2851.8,921822
6:30:00 PM,5/21/2024,2851.8,2895,2836.6,2885.75,933846
6:30:00 PM,5/22/2024,2885,2921.25,2877.3,2903.75,1181894
6:30:00 PM,5/23/2024,2910.2,2910.2,2867,2874.75,755822
6:30:00 PM,5/26/2024,2887.9,2898.3,2855.55,2872.3,817091
6:30:00 PM,5/27/2024,2875.85,2921,2864,2911.2,1084544
6:30:00 PM,5/28/2024,2896,2921.7,2881.1,2900.15,1758297
6:30:00 PM,5/29/2024,2875.25,2910.85,2875,2883.7,1344426
6:30:00 PM,5/30/2024,2883.7,2906,2855.6,2881.2,2520363
6:30:00 PM,6/2/2024,2950,2950,2860.05,2866.45,952701
6:30:00 PM,6/3/2024,2880,2897,2775.75,2857.65,2683847
6:30:00 PM,6/4/2024,2864.5,3027.3,2864.5,2961.75,2410576
6:30:00 PM,6/5/2024,2960,2961.75,2882.25,2904.8,1689408
6:30:00 PM,6/6/2024,2904.8,2943.1,2888.85,2927.7,1600180
6:30:00 PM,6/9/2024,2928,2951.9,2915,2937.55,876867
6:30:00 PM,6/10/2024,2915,2920.35,2895,2902.45,855430
6:30:00 PM,6/11/2024,2909,2918,2865.65,2905.8,1701770
6:30:00 PM,6/12/2024,2929,2929,2905,2910,726380
6:30:00 PM,6/13/2024,2910,2931.35,2905.1,2921.6,982815
6:30:00 PM,6/17/2024,2921.6,2928,2905,2918.5,741098
6:30:00 PM,6/18/2024,2918,2920,2882.65,2891.7,1018294
6:30:00 PM,6/19/2024,2885,2924.5,2872.4,2915.5,1129752
6:30:00 PM,6/20/2024,2925,2928,2880.1,2890.85,1722379
6:30:00 PM,6/23/2024,2883,2899.95,2871.4,2896.05,892125
6:30:00 PM,6/24/2024,2876,2894.95,2856,2858.45,1217792
6:30:00 PM,6/25/2024,2860.2,2873.85,2844.05,2863.35,960622
6:30:00 PM,6/26/2024,2860.75,2903,2845,2880.85,1628022
6:30:00 PM,6/27/2024,2865,2932,2862.2,2917.05,1206712
6:30:00 PM,6/30/2024,2889.3,2939,2888,2927.8,1104110
6:30:00 PM,7/1/2024,2927.8,2936,2912,2925.6,1064295
6:30:00 PM,7/2/2024,2929.7,2948.95,2916,2925.55,925189
6:30:00 PM,7/3/2024,2940,2968.45,2923,2934.9,968666
6:30:00 PM,7/4/2024,2937.15,2946.9,2913.1,2935.9,817429
6:30:00 PM,7/7/2024,2935.9,2935.9,2890.7,2898.15,828260
6:30:00 PM,7/8/2024,2908.95,2913.2,2890,2905,685431
6:30:00 PM,7/16/2023,3429.75,3473,3425,3460.4,817694
6:30:00 PM,7/17/2023,3460,3523,3455.6,3513.45,962485
6:30:00 PM,7/18/2023,3520,3530,3482.5,3514.65,620289
6:30:00 PM,7/19/2023,3510.05,3535,3494.95,3526,589848
6:30:00 PM,7/20/2023,3535.95,3537.95,3505,3517.7,857975
6:30:00 PM,7/23/2023,3506,3568,3498.5,3543.7,680246
6:30:00 PM,7/24/2023,3547.9,3547.9,3350,3400.4,2555630
6:30:00 PM,7/25/2023,3399.85,3413,3365,3373,959076
6:30:00 PM,7/26/2023,3390,3414,3351,3369.4,874078
