timestamp,open,high,low,close,volume
2025-01-05 18:30:00,1268.05,1277.75,1257.0,1264.1,7504047
2025-01-06 18:30:00,1266.5,1288.95,1266.5,1279.25,7539758
2025-01-07 18:30:00,1280.55,1285.0,1252.35,1263.75,7566309
2025-01-08 18:30:00,1258.0,1264.75,1248.1,1262.4,8684920
2025-01-09 18:30:00,1259.0,1264.95,1243.1,1249.85,7854524
2025-01-12 18:30:00,1234.9,1243.95,1224.9,1229.75,9669336
2025-01-13 18:30:00,1233.35,1244.85,1227.45,1240.3,10342698
2025-01-14 18:30:00,1234.0,1244.4,1230.0,1238.25,5355382
2025-01-15 18:30:00,1245.1,1255.5,1239.65,1249.1,11895924
2025-01-16 18:30:00,1243.35,1249.0,1218.0,1225.45,9790533
2025-01-19 18:30:00,1223.9,1241.75,1215.25,1232.95,7676418
2025-01-20 18:30:00,1236.95,1238.95,1192.7,1196.15,20520898
2025-01-21 18:30:00,1201.0,1207.5,1191.8,1200.45,10377123
2025-01-22 18:30:00,1197.25,1207.9,1186.0,1201.75,8770650
2025-01-23 18:30:00,1203.1,1218.0,1202.0,1209.2,9216792
2025-01-26 18:30:00,1195.0,1234.65,1193.1,1227.95,16164687
2025-01-27 18:30:00,1247.35,1264.0,1236.0,1246.9,18066499
2025-01-28 18:30:00,1252.0,1255.8,1243.05,1251.65,7666777
2025-01-29 18:30:00,1250.0,1259.85,1239.5,1255.6,11921041
2025-01-30 18:30:00,1254.5,1256.0,1239.1,1252.8,10195417
2025-01-31 18:30:00,1251.15,1261.35,1233.8,1255.55,3011914
2025-02-02 18:30:00,1246.85,1260.0,1237.8,1253.0,6176831
2025-02-03 18:30:00,1262.8,1280.5,1260.0,1268.2,14839077
2025-02-04 18:30:00,1270.2,1277.75,1265.15,1267.7,6840709
2025-02-05 18:30:00,1275.0,1279.0,1263.2,1272.4,8396554
2025-02-06 18:30:00,1272.0,1275.0,1249.55,1256.9,7382039
2025-02-09 18:30:00,1257.2,1265.0,1249.35,1262.6,5740361
2025-02-10 18:30:00,1255.85,1261.85,1248.4,1252.75,6586627
2025-02-11 18:30:00,1257.2,1269.75,1244.65,1251.8,8809352
